prog_id,target_name,target_id
58,1916-21,29661
58,1916-31,31697
58,1917+17,6754
58,1923+03,1064
58,1924+71,23394
58,1924-18,29037
58,1925+01,633
58,1931+36,15464
58,1932+00,204
32,1933,4889
32,1934,20088
58,1935+11,4086
58,1936+28,12006
58,1938+43,18212
58,1939+36,15427
58,1939+48,20000
58,1942+27,11561
58,1942+48,19989
14,194279,17222
43,19468,7523
58,1947+30,12878
14,194839,17439
14,194988,16356
32,195-35X,19857
58,1950+29,12516
14,195016,16684
43,19503,7524
14,195194,16530
58,1952-29,31109
58,1953+32,13791
43,19533,7264
58,1955-02,24358
58,1956-08,26176
43,19588,7389
43,19671,7261
43,19711,7283
43,19730,7255
14,197345,18732
14,197770,22025
14,199478,19472
14,199714,19798
3,19LORI,4635
14,1CAS,22493
42,1E00029,6285
44,1E00029,6285
47,1E00029,6285
42,1E00099,5548
42,1E00116,2850
14,1E0013,6259
47,1E0039-,24342
42,1E01053,13537
44,1E01053,13537
42,1E01344,8315
44,1E01344,8315
47,1E01344,8315
14,1E0233,2227
42,1E02342,24741
44,1E02342,24741
42,1E02417,3709
42,1E02449,23803
44,1E02449,23803
42,1E03158,29372
42,1E03267,29435
44,1E03267,29435
42,1E03482,27886
32,1E0412,26194
42,1E04294,7150
42,1E04386,708
44,1E04386,708
42,1E04517,24693
42,1E05050,25438
44,1E0657+7529,23511
42,1E0657N,23500
42,1E0657S,23499
42,1E07303,23091
14,1E0815+7433,23470
14,1E0816+7449,23480
42,1E08240,12488
44,1E08240,12488
42,1E08427,7520
44,1E08427,7520
42,1E09243,16590
42,1E09568,29906
42,1E10226,3765
42,1E10495,26557
44,1E10495,26557
42,1E10502,26701
14,1E1112+1311,4991
42,1E11279,28233
42,1E12086,16448
42,1E12129,15963
14,1E1224+7531,23502
42,1E1247,25670
97,1E1247,25670
42,1E14369,30700
44,1E14369,30700
42,1E14404,20877
44,1E14404,20877
42,1E14417,20862
42,1E14570,8915
42,1E15208,25840
44,1E15208,25840
42,1E15306,5215
42,1E15330,2937
42,1E15488,3836
47,1E1614-,13236
42,1E16150,13232
42,1E16540,14714
42,1E17373,23248
42,1E17510,23344
42,1E18061,23305
42,1E1848,13956
42,1E1848+,14058
42,1E1919,1357
42,1E1937,12968
42,1E20383,23937
44,1E20383,23937
42,1E21134,1691
42,1E21167,26892
42,1E21197,6730
42,1E21483,5555
42,1E2346A,7600
42,1E2346B,7599
14,1E2349,8112
42,1E23498,24068
42,1N15306,5216
42,1N18061,23306
42,1S15306,5217
42,1S18061,23304
47,1V-20,30119
42,1W15306,5218
42,2-37,22179
43,20-2650,8067
43,20-2676,7782
43,20-2699,7963
43,20-2725,8029
43,20-2730,8051
43,20-2733,8098
43,20-2753,7960
43,20-2759,7877
43,20-2763,7912
43,20-2787,7796
43,20-2791,7761
43,20-2796,8021
43,20-2797,7916
43,20-2810,7980
43,20-2824,7925
43,20-2828,7927
43,20-2835,8078
43,20-2837,7964
43,20-2865,8146
43,20-2885,8129
43,20-2895,8115
43,20-2920,8103
43,20-2932,7804
43,20-2942,7967
58,2000+49,20412
14,200120,19511
58,2004+12,5015
58,2007-06,25731
14,200723A,17515
32,200723A,17515
47,201,30135
58,2010+12,5036
58,2010+32,13615
58,2012+04,1416
58,2012+08,2901
58,2013+30,13204
58,2014+80,23630
58,2016+34,14408
58,2021+51,20882
14,202214,22595
58,2025+35,14855
58,2025+40,17338
58,2028+44,18625
58,2029-21,29773
58,2030+62,22915
14,203025,22365
58,2031+54,21579
58,2033+28,12038
58,2037+44,18681
58,2039+11,4403
14,2039-34,14546
58,2040+16,6707
58,2041+19,7723
58,2041+37,16098
58,2041+43,18004
58,2041-05,25209
14,204172,15401
58,2043+16,6312
58,2043-04,24994
58,2045+19,7760
42,2045.4+7523,23514
58,2046+31,13482
58,2047+50,20535
58,2050+23,9401
58,2050+26,11304
58,2052+17,6947
58,2052+30,12882
58,2056+47,19550
58,2057+13,5227
58,2058+58,22409
14,206135,23222
43,20682,7864
43,20724,8089
14,207260,22773
43,20822,7732
32,2083,1126
32,2085,20087
14,208501,21884
43,208623,2394
43,20929,7998
14,20IIIC,22881
43,21-2345,8475
43,21-2351,8470
43,21-2367,8216
43,21-2382,8180
43,21-2389,8447
43,21-2411,8508
43,21-2487,8506
43,21-2497,8369
43,21-2510,8443
43,21-2513,8427
43,21-2531,8234
43,21-2613,8520
43,21-2613N,8521
43,21-2613S,8519
15,210-51E,15833
15,210-51EW,15832
15,210-51W,15831
58,2100+35,14763
18,21009,27004
14,210191,29042
18,21022,27019
58,2103+29,12411
58,2107+58,22389
58,2108+48,19959
58,2108+68,23236
14,210839,22490
32,2113+0517,1697
43,211450E,3557
43,211450W,3556
14,211971,22619
58,2120+21,8822
58,2120+77,23577
58,2120-07,25982
58,2121+23,9459
14,21249,22557
58,2127+47,19443
58,2128+10,3790
47,213,30130
17,213014B,6787
14,213087,23056
43,21324,8517
14,213420,17983
14,213470,22059
42,2136.1-1509,28141
43,213706,4978
43,21379,8391
43,21384,8351
58,2139+49,20346
15,214-18A,16695
15,214-18B,16694
58,2140+52,21178
58,2141+76,23542
43,21413,8290
58,2142+12,4940
43,21440,8452
58,2145+64,23028
43,214588,5234
58,2146+44,18397
43,21468,8335
43,21478,8271
43,21490,8390
14,21492,21776
43,21512,8247
43,21526,8365
58,2153+47,19771
58,2153+51,20759
43,21533,8238
43,21562,8243
43,21568,8410
58,2157+48,19895
43,21571,8523
58,2158+05,1933
43,21610,8223
43,21624,8488
43,21626,8381
32,2176,31326
3,21LORI,4908
43,22-2371,8766
43,22-2407,8855
43,22-2409,8608
43,22-2429,8800
43,22-2452,8714
43,22-2486,8756
43,22-2489,8645
43,22-2500,8638
43,22-2515,8733
43,22-2531,8838
43,22-2532,8648
43,22-2553,8655
43,22-2559,8554
43,22-2561,8530
43,22-2584A,8892
43,22-2584B,8891
43,22-2584C,8909
43,22-2604,8582
43,22-2620,8677
43,22-2635,8656
43,22-2640,8635
43,22-2654,8652
43,22-2667,8932
43,22-2671,8722
58,2200+54,21527
58,2200+56,21983
18,22012,27009
59,2204-1130,29089
59,2204-1132,29088
59,2204-2103,29094
59,2204-2208,29085
59,2204-3109,29097
58,2205+37,15889
18,22051,27035
18,22055,27036
58,2206+12,4869
58,2209+14,5545
58,2215-21,29656
58,2220-22,29828
58,2223+30,12914
58,2226+40,17073
58,2231+24,10099
58,2231+56,21890
14,22328,22387
32,2236,3074
43,22365,8773
54,2237+03,1009
43,22372,8765
43,22376,8902
43,22397,8770
43,22406,8613
54,224085,12071
59,2243-1121,31609
59,2243-1209,31610
59,2243-2113,31611
59,2243-3132,31612
43,22454,8849
43,22467,8884
43,22468,8690
58,2248+63,23009
58,2249+52,20986
43,22491,8623
32,2250,30310
43,22503,8752
43,22506,8819
43,22520,8720
32,2253+2036,8398
43,22534,8594
32,2254,20172
58,2254-20,29525
43,22547,8691
32,2257,23066
43,22607,8788
14,22663,21321
14,22740,21878
14,22785,22626
43,228007,11655
32,2281,20154
14,22820,22456
14,228712,17251
14,228779,14566
14,229059,15700
14,22IIIC,22889
14,22SCO,30303
43,23-2370,9261
43,23-2408,9219
43,23-2433,9169
43,23-2440,9074
43,23-2445,9102
43,23-2447,9275
43,23-2453,8991
43,23-2471,9233
43,23-2476,9287
43,23-2483,9239
43,23-2492,9062
43,23-2506,9229
43,23-2516,8905
43,23-2560,9140
43,23-2564,8943
43,23-2565,9031
43,23-2569,9139
43,23-2580,9019
43,23-2642,9199
43,23-2651,9288
43,23-2661,9094
43,23-2662,8964
18,23009,27000
58,2302+64,23036
58,2304+10,3568
18,23064,27040
18,23075,27049
18,23080,27043
58,2309+59,22544
18,23101,27048
58,2314+60,22668
44,23169,10702
58,2317+26,10944
58,2318+08,2836
58,2318+39,16641
14,23192,22601
58,2321+39,16681
42,2332.5+0119,473
44,2335+03,1014
42,2335.2+0305,1014
43,23350,9242
43,23353,9308
43,23369,9127
43,23394,9200
32,2340,7828
14,2341-15,28227
58,2341-15,28227
58,2342+43,18219
58,2342+56,21877
43,23422,9276
43,234408,14298
43,23455,9158
58,2349+29,12571
44,2349-0112,24068
47,2349-0112,24068
43,23510,8965
43,23543,9316
43,23548,9189
58,2355+51,20740
58,2357+25,10781
43,23587,9008
59,2360-1,28306
59,2360-41,28308
59,2360-69,28292
59,2360-78,28313
59,2360-82,28328
59,2360-9,28290
43,23616,9010
43,23646,9270
32,2365,9322
43,23659,8997
43,237319,15240
43,238447,15955
3,23LORI,4010
14,23LORI,4010
14,23ORI,1080
43,24-2409,9530
43,24-2422,9791
43,24-2453,9489
43,24-2460,9334
43,24-2488,9720
43,24-2491,9378
43,24-2493,9806
43,24-2518,9587
43,24-2522,9552
43,24-2528,9473
43,24-2530,9816
43,24-2588,9518
43,24-2593,9861
43,24-2599,9540
43,24-2620,9476
43,24-2654,9511
43,24-2712,9834
43,240492,16827
32,2417,17633
32,2419-C62,16358
32,2419I10,16362
59,2420-1116,8663
59,2420-2206,8660
59,2420-2221,8644
59,2420-3402,8625
59,2420-4102,8666
59,2420-4116,8669
59,2420-C220,8712
59,2420-C280,8695
59,2420-J,8646
59,2420-R,8688
59,2420-g,8675
43,242428,17536
43,243322,17699
43,24363,9347
43,24403,9621
43,24434,9499
43,24459,9827
43,24463,9759
43,24466,9614
43,24490,9331
43,245041,18630
43,24506,9746
43,24532,9549
43,24532S,9547
43,24543,9729
43,24552,9570
43,24566,9531
43,24585,9521
43,24594,9372
43,24615,9383
43,24626,9455
43,24638,9418
43,24651,9630
43,24673,9638
43,24676,9410
43,24687,9713
75,247925E,7629
75,247925W,7651
47,248,30420
32,2482,6757
14,24IIIC,22884
3,24LORI,4632
43,25-2367,10199
43,25-2385,10306
43,25-2390,10194
43,25-2396,10320
43,25-2442,10403
43,25-2450,10248
43,25-2454,10304
43,25-2510,10349
43,25-2513,9960
43,25-2543,10150
43,25-2598,10350
43,25-2632,10271
43,25-2666,9978
43,25-2698,10432
43,25-2699,10044
43,25-2732,10188
43,25-2737,10382
32,2506,22999
59,2506-1113,26995
59,2506-1203,26971
59,2506-1211,26960
59,2506-1305,26952
59,2506-1331,26959
59,2506-1390,26992
59,2506-2144,27023
59,2506-3158,27003
59,2506-3241,27025
59,2506-4152,26978
59,2506-4218,26996
59,2506-4337,26975
59,2506-4371,26946
59,2506-4372,26951
32,2509,5091
47,251981,10742
15,253-32N,23675
15,253-32S,23673
32,2538,3063
43,25480,10293
47,255,29743
43,25536,10373
43,25579,10070
43,25597,10212
43,25608,10431
32,2567,28304
43,25673,10114
43,25701,10231
32,2575,1911
43,26-2226,10853
43,26-2248,10806
43,26-2305,10544
43,26-2313,10540
43,26-2321,10719
43,26-2330,10724
43,26-2336,10688
43,26-2398,10668
43,26-2402,10559
43,26-2421,10591
43,26-2439,10693
43,26-2444,10801
43,26-2453,10752
43,26-2486,10652
43,26-2508,10798
43,26-2521,10747
32,2617,20189
43,26210,10548
32,2623,6631
43,26251,10618
43,26301,10662
43,26374,10589
43,26389,10513
43,26452,10886
43,26483,10826
15,265-43,23736
15,265-43E,23737
15,265-43W,23735
43,26517,10554
43,26535,10537
55,2670528,14190
55,2670533,14200
55,2670570,14227
55,2670591,14244
55,2670612,14272
55,2670621,14283
55,2671187,14660
55,2671202,14671
55,2671358,14792
55,2671362,14795
55,2671389,14815
55,2671411,14825
55,2671519,14930
55,2671532,14937
55,2671720,15059
55,2671724,15068
55,2671813,15146
55,2671816,15150
55,2672032,15390
55,2672038,15393
55,2672045,15399
55,2672389,15747
55,2672399,15767
55,2672474,15996
55,2672477,16004
55,2672496,14415
55,2672497,14418
55,2672503,14556
55,2672504,14554
55,2672531,15095
55,2672532,15093
55,2672541,15403
55,2672575,15585
55,2672576,15584
15,268-138,28548
77,268-138,28548
55,2680163,13908
55,2680173,13919
55,2680652,14233
55,2680654,14236
55,2680711,14280
55,2680718,14285
55,2680847,14353
55,2680849,14354
55,2681291,14620
55,2681301,14623
55,2681838,15016
55,2681848,15026
55,2681851,15007
55,2681853,15013
55,2681928,15089
55,2681933,15097
55,2681961,15098
55,2681967,15102
32,2682,20291
55,2682009,15122
55,2682013,15132
55,2682224,15385
55,2682241,15398
55,2682351,15480
55,2682361,15486
55,2682505,15597
55,2682512,15602
55,2682772,14677
55,2682773,14675
32,2683,31154
32,26857,21893
32,268757,20638
47,269,30381
3,26LORI,4658
43,27-2031,11050
43,27-2039,11225
43,27-2075,11191
43,27-2093,11011
43,27-2133,11160
43,27-2177,10922
43,27-2233,10950
43,27-2257,11316
43,27-2269,11115
43,27-2277,11015
43,27-2293,11027
43,27-2318,11291
43,27-2335,11039
43,27-2349,11105
43,27-2351,11034
43,27-2356,10977
15,270-148,26269
15,270-159,24882
15,270-162,25134
61,270-163,26856
15,270-172,26580
15,270-174,24350
15,270-178,25267
43,27013,11258
43,27042,10923
43,27059,11101
43,27061,11270
43,27069,11203
61,271-111,26003
61,271-136,24499
15,271-137,25656
15,271-154,24766
15,271-161,25581
15,271-162,26609
43,27131,11133
43,27186,10992
43,27188,11224
43,27199,11308
61,272-107,28514
61,272-122,29026
61,272-125,27947
61,272-151,29634
61,273-101,29300
61,273-105,29383
61,273-113,26518
61,273-136,27834
15,273-152,26623
43,27313,11102
43,27314,11260
43,27316,11171
32,2732,24108
43,27327,11062
43,27357,11352
32,2740,175
32,2747,6365
32,2749,24439
61,275-107,29731
32,2795,20199
32,2796,20193
43,28-1999,11326
43,28-2021,11619
43,28-2077,11458
43,28-2091,11578
43,28-2109,11361
43,28-2145,11370
43,28-2150,11373
43,28-2151,11397
43,28-2159,11586
43,28-2179,11697
43,28-2182,11682
43,28-2184,11745
43,28-2213,11695
43,28-2215,11649
43,28-2244,11643
43,28-2251,11743
43,28-2269,11737
43,28-2273,11498
43,28-2280,11762
43,28-2292,11536
43,28031,11413
43,28130,11337
43,28137,11424
43,28160,11493
43,28202,11727
43,28297,11663
17,283402,12278
63,283402,12278
47,284,29932
43,28991,11679
43,29-2157,12244
43,29-2177,12246
43,29-2179,12263
43,29-2209,12051
43,29-2225,11940
43,29-2296,11961
43,29-2303,12187
43,29-2318,12307
43,29-2319,11842
43,29-2340,11760
43,29-2350,11761
43,29-2357,12242
43,29-2417,12036
43,29-2435,12159
43,29-2436,11996
43,29-2472,12299
43,29-2498,12306
43,29-2509,12277
43,29-2510,12258
43,29162,11754
43,29164,12114
43,29184,12196
43,29352,12077
43,29455,12254
3,299-2,3513
3,299-3,3507
3,299-4,3519
3,299-5,3490
14,29PER,20425
3,2LORI,5251
73,2U33878824,2044
43,30-2141,12479
43,30-2153,12570
43,30-2180,12567
43,30-2212,12474
43,30-2281,12455
43,30-2287,12376
43,30-2302,12540
43,30-2321,12579
43,30-2322,12756
43,30-2324,12494
43,30-2384,12408
43,30-2411,12591
43,30-2421,12730
43,30-2424,12580
43,30-2462,12760
43,30-2464,12740
43,30-2466,12805
43,30-2468,12543
43,30-2483,12793
43,30-2485,12677
43,30-2488,12771
43,30-2493,12720
43,30-2498,12738
29,30004,22092
43,30147,12443
43,30155,12530
43,30202,12601
43,30207,12605
43,30292,12576
43,30293,12647
43,30308,12535
32,30443,14633
43,30481,12510
3,30LORI,4852
43,31-2265,12969
43,31-2281,13025
43,31-2302,12982
43,31-2336,12869
43,31-2351,12913
43,31-2374,13199
43,31-2387,12884
43,31-2398,12855
43,31-2410,13048
43,31-2415,12852
43,31-2446,13044
43,31-2456,12782
43,31-2458,12893
43,31-2474,12932
43,31-2480,12940
43,31-2485,13030
43,31-2499,13013
43,31-2522,13223
43,31-2537,13198
43,31-2592,13302
18,31016,27017
43,31267,13205
43,31286,12788
43,31325,12995
43,31359,12901
43,31363,12970
43,31369,13069
43,31376,12823
43,31400,12924
43,31401,13066
43,31465,12790
43,31560,12850
43,31575,12910
14,31AQL,4483
14,31IIIC,22864
47,32,31728
43,32-2167,13324
43,32-2169,13496
43,32-2212,13286
43,32-2228,13528
43,32-2254,13544
43,32-2256,13545
43,32-2258,13448
43,32-2269,13579
43,32-2281,13358
43,32-2337,13418
43,32-2350,13485
43,32-2366,13410
43,32-2367,13415
43,32-2377,13489
43,32-2402,13427
43,32-2411,13548
18,32004,27044
18,32031,27033
18,32054,27015
18,32055,27014
18,32065,27011
55,3210164,11261
55,3210168,11265
55,3210347,11427
55,3210349,11428
55,3210353,11432
55,3210359,11438
55,3210371,11459
55,3210377,11467
55,3210459,11547
55,3210469,11560
55,3210777,11968
55,3210778,11969
55,3211252,12446
55,3211254,12448
55,3211264,12455
55,3211295,12496
55,3211299,12497
55,3211672,12924
55,3211674,12925
55,3211713,12988
55,3211723,12998
55,3211732,13008
55,3211819,13140
55,3211824,13150
55,3211869,13206
55,3211876,13216
55,3212084,12449
55,3212095,12670
55,3212096,12672
55,3212108,12986
43,32178,13459
43,32179,13454
43,32185,13603
43,32225,13547
43,32233,13531
43,32253,13301
43,32263,13572
43,32266,13518
55,3230223,11354
55,3230227,11357
55,3230328,11457
55,3230330,11462
18,32304,27016
55,3230475,11590
55,3230496,11606
55,3230738,11789
55,3230750,11797
43,32308,13449
55,3231106,12132
55,3231108,12134
55,3231113,12157
55,3231116,12159
55,3231143,12178
55,3231155,12186
43,32314,13576
55,3231413,12352
55,3231429,12365
55,3231429B,12368
55,3231436,12369
55,3231657,12513
55,3231659,12519
55,3231660,12524
55,3231674,12531
55,3231890,12695
55,3232090,12908
55,3232097,12916
55,3232135,12939
55,3232138,12935
55,3232146,12951
55,3232156,12945
55,3232241,13020
55,3232244,13029
55,3232245,13026
55,3232600,13410
55,3232605,13415
55,3232720,11411
55,3232721,11410
55,3232766,12685
55,3232767,12704
55,3232768,12709
55,3232785,13038
55,3232794,13203
55,3232795,13210
43,32348,13362
43,32362,13393
43,32388,13519
32,326,20368
3,32LORI,4864
43,33-2129,13952
43,33-2147,13737
43,33-2161,13696
43,33-2178,13613
43,33-2181,13888
43,33-2206,13801
43,33-2211,13804
43,33-2226,13650
43,33-2240,13870
43,33-2244,13917
43,33-2266,13935
43,33-2323,13832
43,33-2337,13738
43,33-2374,13955
43,33-2379,13824
43,33-2382,13834
43,33-2416,13883
32,330,19545
18,33024,27053
18,33059,27038
43,33123,13639
43,33124,13886
43,33127,13880
43,33128,13820
43,33134,13796
43,33136,13758
43,33195,13951
43,33197,13788
43,33209,13829
43,33221,13790
43,33230,13879
43,33231,13894
43,33235,13900
43,33239,13772
43,33276,13742
43,33290,13740
43,33300,13765
43,33314,13872
43,33316,13637
43,33384NW,13822
43,33384SE,13821
32,334,20383
43,33411,13794
43,34-2222,14049
43,34-2224,14246
43,34-2229,14094
43,34-2233,14180
43,34-2270,13967
43,34-2301,13989
43,34-2337,14227
43,34-2345,14102
43,34-2398,14138
43,34-2418,14028
43,34-2428,13996
43,34-2443,14282
43,34-2513,14218
43,340631,16575
43,341355,17264
43,34246,13979
43,34250,14132
43,34255,14100
43,34280,14199
43,34291,14240
43,34310,14248
43,34327,14161
43,34334,14019
43,34338,14114
43,34351,14034
43,34355,14229
43,34368,13978
43,34372,14051
43,34385,14331
43,34392,14184
43,34393,14020
43,34409,14205
43,34416,14295
43,34433,14142
43,34476,14204
43,34504,14321
3,34LORI,4810
43,35-2249,14574
43,35-2284,14608
43,35-2343,14525
43,35-2375,14706
43,35-2418,14615
43,35-2419,14442
43,35-2421,14454
43,35-2447,14561
43,35-2450,14694
43,35-2452,14547
43,35-2463,14648
43,35-2476,14390
43,35-2478,14380
43,35-2498,14591
43,35-2533,14407
43,35-2538,14476
4,35-417A,9925
4,35-417B,9922
32,350,20017
43,35253,14421
43,35271,14646
43,35276,14681
43,35316,14344
43,35318,14635
43,35320,14529
43,35330,14471
43,35376,14479
43,35395,14404
43,35404,14590
43,35420,14569
43,35461,14611
43,35491,14718
43,35518,14605
43,35534,14632
43,36-2186,14947
43,36-2190,15035
43,36-2223,14773
43,36-2248,14941
43,36-2270,14839
43,36-2279,14977
43,36-2285,14750
43,36-2304,14761
43,36-2320,15021
43,36-2346,14753
43,36-2386,15115
43,36-2436,15090
43,36-2445,14965
43,36-2445B,14964
43,36194,14822
43,36214,15108
43,36221,14992
43,36227,14989
43,36251,14828
43,36254,14745
43,36255,14943
43,36296,15080
43,36310,14738
43,36315,14866
43,36347,14984
43,36359,14995
43,36367,14776
43,36371,15062
43,36373,14961
32,3638,19744
43,36391,14911
43,36391E,14910
43,36391W,14913
43,36425,15120
43,36439,15046
43,37-2182,15491
43,37-2200,15123
43,37-2233,15576
43,37-2289,15553
43,37-2334,15526
43,37-2361,15153
43,37-2376,15486
43,37-2481,15327
43,37-2482,15237
43,37-2483,15521
43,37-2500,15546
32,3712,19746
32,3719,19812
43,37201,15515
43,37206,15568
43,37217,15431
43,37237,15343
43,37241,15497
43,37266,15442
43,37296,15259
43,37310,15540
43,37356,15373
43,37364,15508
43,37368,15542
43,37394,15360
43,37422,15441
43,37434,15523
43,37452,15161
43,37463,15539
43,37465,15391
43,37497,15530
55,3760008,8212
55,3760009,8214
55,3760772,8877
55,3760776,8885
55,3761056,9074
55,3761067,9090
55,3761173,9149
55,3761191,9169
55,3762061,10047
55,3762068,10059
55,3762269,10276
55,3762276,10288
55,3762278,10284
14,3762280,10287
55,3762280,10287
55,3762283,10295
55,3762288,10305
55,3762343,10384
55,3762346,10387
55,3762366,10404
55,3762380,10418
55,3762584,8634
55,3762585,8636
55,3762615,9412
55,3762616,9415
55,3762637,10563
55,3762638,10560
55,3762672,9184
55,3762673,9182
55,3770165,8462
55,3770167,8464
55,3770362,8623
55,3770379,8637
55,3770380,8638
55,3770406,8654
55,3770416,8667
55,3770436,8684
55,3770437,8685
55,3770532,8736
55,3770533,8738
14,3770850,8942
55,3770850,8942
55,3770863,8948
55,3771120,9104
55,3771122,9110
55,3771146,9123
55,3771150,9124
55,3771496,9370
55,3771852,9664
55,3771867,9675
55,3772131,9940
55,3772134,9942
55,3772285,10132
55,3772341,10193
55,3772606,10518
55,3772617,10528
55,3772977,10195
55,3772978,10226
55,3772979,10221
55,3772986,10512
55,3772988,10519
55,3772989,10521
55,3780117,8369
55,3780125,8374
55,3780220,8489
55,3780225,8491
55,3780227,8496
55,3780230,8498
55,3780347,8604
55,3780353,8610
55,3780485,8715
55,3780542,8755
55,3780544,8757
55,3780761,8938
55,3780782,8950
55,3780922,9050
55,3780937,9058
55,3780938,9055
55,3780942,9057
55,3781015,9116
55,3781018,9118
55,3781187,9250
55,3781204,9257
55,3781267,9316
55,3781269,9321
55,3781631,9678
55,3781633,9686
55,3781784,9850
55,3781789,9871
55,3781809,9903
55,3781816,9924
55,3781984,10146
55,3781990,10155
55,3781990A,10156
55,3781990B,10157
55,3782085,10273
55,3782085B,10270
55,3782091,10277
55,3782188,10407
55,3782196,10414
55,3782219,10426
55,3782221,10429
55,3782419,10739
55,3782420,10741
55,3782475,8879
55,3782476,8878
55,378247C,8874
55,3782498,9260
55,3782509,9726
55,3782510,9732
55,3782537,8718
55,3790192,8478
55,3790198,8487
55,3790202,8493
55,3790203,8494
55,3790324,8585
55,3790325,8587
55,3790552,8769
55,3790556,8774
55,3790596,8814
55,3790605,8827
55,3790830,9000
55,3790834,9003
55,3791000,9112
55,3791010,9119
55,3791113,9214
55,3791115,9216
55,3791227,9301
55,3791232,9306
55,3791272,9344
55,3791282,9348
55,3791412,9479
55,3791421,9490
55,3791421A,9491
55,3791421B,9492
55,3791614,9623
55,3791627,9631
55,3791840,9856
55,3791955,10037
55,3791970,10049
55,3791990,10076
55,3791995,10079
55,3792178,10337
55,3792181,10343
55,3792375,10679
55,3792383,10683
55,3792431,10792
55,3792432,10793
55,3792480,9236
55,3792481,9235
55,3792485,9376
55,3792486,9375
55,3792504,9861
55,3792505,9865
55,3792505A,9866
55,3792505B,9867
43,38-2253,15590
43,38-2271,15612
43,38-2342,15801
43,38-2377,16011
43,38-2392,15693
43,38-2396,15665
